polygon_id,Natural_t0,Human_dominated_t0,Area_Total_t0,natural_sp_t0,human_dominated_sp_t0,Sp_Total_t0,Natural_t1,Human_dominated_t1,Area_Total_t1,natural_sp_t1,human_dominated_sp_t1,Sp_Total_t1,delta_Natural,delta_Human_dominated,delta_Area_Total,delta_natural_sp,delta_human_dominated_sp,delta_Sp_Total
1_905,2364210000,135790000,2500000000,20,127,147,2342490000,157510000,2500000000,21,118,139,-21720000,21720000,0,1,-9,-8
1_906,1832640000,667360000,2500000000,23,117,140,1809200000,690800000,2500000000,25,123,148,-23440000,23440000,0,2,6,8
1_907,2259500000,240500000,2500000000,24,119,143,2249590000,250410000,2500000000,25,120,145,-9910000,9910000,0,1,1,2
1_908,1622110000,877890000,2500000000,20,120,140,1597660000,902340000,2500000000,21,124,145,-24450000,24450000,0,1,4,5
1_909,1966460000,533540000,2500000000,22,119,141,1955850000,544150000,2500000000,28,134,162,-10610000,10610000,0,6,15,21
1_910,2211220000,288780000,2500000000,21,108,129,2170330000,329670000,2500000000,22,111,133,-40890000,40890000,0,1,3,4
1_911,2194050000,305950000,2500000000,19,95,114,2139800000,360200000,2500000000,18,97,115,-54250000,54250000,0,-1,2,1
1_912,2254380000,245620000,2500000000,21,105,126,2236170000,263830000,2500000000,22,113,135,-18210000,18210000,0,1,8,9
1_913,1972970000,527030000,2500000000,19,104,123,1916620000,583380000,2500000000,21,114,135,-56350000,56350000,0,2,10,12
1_914,1503640000,996360000,2500000000,17,113,130,1505190000,994810000,2500000000,18,102,120,1550000,-1550000,0,1,-11,-10
1_915,1689610000,810390000,2500000000,17,108,125,1729190000,770810000,2500000000,17,104,121,39580000,-39580000,0,0,-4,-4
1_916,390320000,2109680000,2500000000,9,94,103,439960000,2060040000,2500000000,6,85,91,49640000,-49640000,0,-3,-9,-12
1_917,1219650000,1280350000,2500000000,14,117,131,1266270000,1233730000,2500000000,14,104,118,46620000,-46620000,0,0,-13,-13
1_918,410360000,2089640000,2500000000,9,80,89,438810000,2061190000,2500000000,13,88,101,28450000,-28450000,0,4,8,12
1_919,555910000,1944090000,2500000000,10,100,110,615270000,1884730000,2500000000,9,90,99,59360000,-59360000,0,-1,-10,-11
1_920,730950000,1769050000,2500000000,13,110,123,725360000,1774640000,2500000000,6,98,104,-5590000,5590000,0,-7,-12,-19
1_921,1900530000,599470000,2500000000,18,129,147,1929610000,570390000,2500000000,11,98,109,29080000,-29080000,0,-7,-31,-38
1_922,1894420000,605580000,2500000000,14,108,122,1833880000,666120000,2500000000,11,102,113,-60540000,60540000,0,-3,-6,-9
1_923,2024450000,475550000,2500000000,13,108,121,2017500000,482500000,2500000000,13,110,123,-6950000,6950000,0,0,2,2
1_924,2126010000,373990000,2500000000,13,95,108,2107700000,392300000,2500000000,13,96,109,-18310000,18310000,0,0,1,1
1_925,1683000000,817000000,2500000000,17,114,131,1673950000,826050000,2500000000,21,130,151,-9050000,9050000,0,4,16,20
1_926,2080640000,419360000,2500000000,15,119,134,2057680000,442320000,2500000000,17,119,136,-22960000,22960000,0,2,0,2
1_927,1159170000,1340830000,2500000000,16,126,142,1160490000,1339510000,2500000000,17,120,137,1320000,-1320000,0,1,-6,-5
1_928,1847030000,652970000,2500000000,12,97,109,1848080000,651920000,2500000000,10,103,113,1050000,-1050000,0,-2,6,4
1_929,1607910000,892090000,2500000000,21,113,134,1605720000,894280000,2500000000,23,126,149,-2190000,2190000,0,2,13,15
1_930,1576020000,923980000,2500000000,18,121,139,1588240000,911760000,2500000000,22,133,155,12220000,-12220000,0,4,12,16
1_931,1028000000,1472000000,2500000000,18,133,151,1048770000,1451230000,2500000000,18,136,154,20770000,-20770000,0,0,3,3
1_932,1246210000,1253790000,2500000000,23,137,160,1254320000,1245680000,2500000000,25,139,164,8110000,-8110000,0,2,2,4
1_933,2231910000,268090000,2500000000,20,107,127,2212820000,287180000,2500000000,19,106,125,-19090000,19090000,0,-1,-1,-2
1_934,1620770000,879230000,2500000000,17,107,124,1612020000,887980000,2500000000,22,117,139,-8750000,8750000,0,5,10,15
1_935,1654870000,845130000,2500000000,18,107,125,1687380000,812620000,2500000000,22,115,137,32510000,-32510000,0,4,8,12
1_936,1104410000,1395590000,2500000000,19,123,142,1108100000,1391900000,2500000000,22,122,144,3690000,-3690000,0,3,-1,2
1_937,844750000,1655250000,2500000000,9,91,100,918510000,1581490000,2500000000,12,104,116,73760000,-73760000,0,3,13,16
1_938,1542850000,941790000,2484640000,9,79,88,1568000000,916640000,2484640000,7,80,87,25150000,-25150000,0,-2,1,-1
1_939,262440000,2237560000,2500000000,6,75,81,479110000,2020890000,2500000000,8,87,95,216670000,-216670000,0,2,12,14
1_940,483830000,2016170000,2500000000,4,66,70,571350000,1928650000,2500000000,6,79,85,87520000,-87520000,0,2,13,15
1_941,2336270000,163730000,2500000000,11,79,90,2345420000,154580000,2500000000,10,95,105,9150000,-9150000,0,-1,16,15
1_942,2123690000,376310000,2500000000,15,107,122,2090720000,409280000,2500000000,13,107,120,-32970000,32970000,0,-2,0,-2
1_943,1653790000,846210000,2500000000,13,96,109,1663270000,836730000,2500000000,16,99,115,9480000,-9480000,0,3,3,6
1_944,2016900000,483100000,2500000000,9,75,84,2062930000,437070000,2500000000,9,88,97,46030000,-46030000,0,0,13,13
1_945,1314530000,1185470000,2500000000,16,112,128,1288070000,1211930000,2500000000,16,115,131,-26460000,26460000,0,0,3,3
1_946,1130600000,1369400000,2500000000,11,103,114,1135810000,1364190000,2500000000,13,104,117,5210000,-5210000,0,2,1,3
1_947,1516980000,983020000,2500000000,18,112,130,1536070000,963930000,2500000000,15,118,133,19090000,-19090000,0,-3,6,3
1_948,1193410000,1306590000,2500000000,22,128,150,1195250000,1304750000,2500000000,16,114,130,1840000,-1840000,0,-6,-14,-20
1_949,1620260000,879740000,2500000000,18,120,138,1626390000,873610000,2500000000,15,114,129,6130000,-6130000,0,-3,-6,-9
1_950,1203440000,1296560000,2500000000,17,127,144,1237010000,1262990000,2500000000,16,126,142,33570000,-33570000,0,-1,-1,-2
1_951,1026300000,1473700000,2500000000,13,113,126,1037630000,1462370000,2500000000,16,120,136,11330000,-11330000,0,3,7,10
1_952,1152580000,1347420000,2500000000,22,132,154,1230960000,1269040000,2500000000,23,135,158,78380000,-78380000,0,1,3,4
1_953,1100930000,1399070000,2500000000,16,118,134,1234030000,1265970000,2500000000,17,119,136,133100000,-133100000,0,1,1,2
1_954,961150000,1538850000,2500000000,21,145,166,977280000,1522720000,2500000000,26,147,173,16130000,-16130000,0,5,2,7
1_955,842960000,1657040000,2500000000,14,114,128,859520000,1640480000,2500000000,17,127,144,16560000,-16560000,0,3,13,16
1_956,510560000,1989440000,2500000000,11,120,131,562730000,1937270000,2500000000,21,134,155,52170000,-52170000,0,10,14,24
1_957,816840000,1683160000,2500000000,10,107,117,870050000,1629950000,2500000000,15,119,134,53210000,-53210000,0,5,12,17
1_958,764270000,1735730000,2500000000,19,139,158,764870000,1735130000,2500000000,25,148,173,600000,-600000,0,6,9,15
1_959,2045570000,454430000,2500000000,19,104,123,2047160000,452840000,2500000000,19,124,143,1590000,-1590000,0,0,20,20
1_960,2277900000,222100000,2500000000,18,101,119,2284220000,215780000,2500000000,17,118,135,6320000,-6320000,0,-1,17,16
1_961,1260430000,1239570000,2500000000,12,101,113,1302610000,1197390000,2500000000,9,86,95,42180000,-42180000,0,-3,-15,-18
1_962,1840690000,659310000,2500000000,10,78,88,1828260000,671740000,2500000000,13,81,94,-12430000,12430000,0,3,3,6
1_963,891610000,1608390000,2500000000,13,106,119,950230000,1549770000,2500000000,17,114,131,58620000,-58620000,0,4,8,12
1_964,1502440000,997560000,2500000000,18,113,131,1495800000,1004200000,2500000000,18,119,137,-6640000,6640000,0,0,6,6
1_965,770570000,1729430000,2500000000,20,120,140,783850000,1716150000,2500000000,20,123,143,13280000,-13280000,0,0,3,3
1_966,955000000,1545000000,2500000000,14,118,132,990760000,1509240000,2500000000,13,117,130,35760000,-35760000,0,-1,-1,-2
1_967,549820000,1950180000,2500000000,20,135,155,582270000,1917730000,2500000000,22,136,158,32450000,-32450000,0,2,1,3
1_968,1236170000,1263830000,2500000000,19,131,150,1246750000,1253250000,2500000000,21,126,147,10580000,-10580000,0,2,-5,-3
1_969,1814830000,685170000,2500000000,24,129,153,1821340000,678660000,2500000000,21,133,154,6510000,-6510000,0,-3,4,1
1_970,1176330000,1323670000,2500000000,27,144,171,1174600000,1325400000,2500000000,27,150,177,-1730000,1730000,0,0,6,6
1_971,1051870000,1448130000,2500000000,23,130,153,1049690000,1450310000,2500000000,24,144,168,-2180000,2180000,0,1,14,15
1_972,1698250000,405030000,2103280000,19,124,143,1696850000,406430000,2103280000,17,116,133,-1400000,1400000,0,-2,-8,-10
1_973,561560000,1938440000,2500000000,13,118,131,504160000,1995840000,2500000000,18,117,135,-57400000,57400000,0,5,-1,4
1_974,822920000,1677080000,2500000000,18,127,145,821280000,1678720000,2500000000,27,129,156,-1640000,1640000,0,9,2,11
1_975,660610000,1839390000,2500000000,16,123,139,679410000,1820590000,2500000000,22,121,143,18800000,-18800000,0,6,-2,4
1_976,892570000,1607430000,2500000000,18,118,136,1026220000,1473780000,2500000000,23,122,145,133650000,-133650000,0,5,4,9
1_977,1217210000,1282790000,2500000000,21,138,159,1186140000,1313860000,2500000000,26,140,166,-31070000,31070000,0,5,2,7
1_978,742090000,1757910000,2500000000,18,134,152,695560000,1804440000,2500000000,24,134,158,-46530000,46530000,0,6,0,6
1_979,1082400000,1417600000,2500000000,24,141,165,1084800000,1415200000,2500000000,22,130,152,2400000,-2400000,0,-2,-11,-13
1_980,1719960000,780040000,2500000000,22,137,159,1694120000,805880000,2500000000,20,117,137,-25840000,25840000,0,-2,-20,-22
1_981,1512010000,987990000,2500000000,23,132,155,1513420000,986580000,2500000000,23,142,165,1410000,-1410000,0,0,10,10
1_982,1309960000,1190040000,2500000000,22,137,159,1295910000,1204090000,2500000000,24,138,162,-14050000,14050000,0,2,1,3
1_983,1293860000,1206140000,2500000000,22,138,160,1297100000,1202900000,2500000000,27,145,172,3240000,-3240000,0,5,7,12
1_984,1120730000,1379270000,2500000000,21,139,160,1134730000,1365270000,2500000000,22,135,157,14000000,-14000000,0,1,-4,-3
1_985,573400000,1926600000,2500000000,17,129,146,474330000,2025670000,2500000000,22,136,158,-99070000,99070000,0,5,7,12
1_986,418780000,2081220000,2500000000,16,127,143,354480000,2145520000,2500000000,24,133,157,-64300000,64300000,0,8,6,14
1_987,926910000,1573090000,2500000000,17,125,142,855350000,1644650000,2500000000,21,130,151,-71560000,71560000,0,4,5,9
1_988,1164450000,1335550000,2500000000,17,130,147,1161610000,1338390000,2500000000,19,135,154,-2840000,2840000,0,2,5,7
1_989,1129460000,1370540000,2500000000,16,130,146,1139290000,1360710000,2500000000,23,136,159,9830000,-9830000,0,7,6,13
1_990,923590000,1576410000,2500000000,15,126,141,908640000,1591360000,2500000000,23,142,165,-14950000,14950000,0,8,16,24
1_991,1317910000,1182090000,2500000000,19,135,154,1331970000,1168030000,2500000000,21,136,157,14060000,-14060000,0,2,1,3
1_992,740370000,1759630000,2500000000,19,141,160,711050000,1788950000,2500000000,24,143,167,-29320000,29320000,0,5,2,7
1_993,478950000,2021050000,2500000000,18,132,150,451380000,2048620000,2500000000,20,137,157,-27570000,27570000,0,2,5,7
1_994,950770000,1549230000,2500000000,22,141,163,929380000,1570620000,2500000000,23,136,159,-21390000,21390000,0,1,-5,-4
1_995,407850000,2092150000,2500000000,19,138,157,428550000,2071450000,2500000000,22,143,165,20700000,-20700000,0,3,5,8
1_996,993510000,1506490000,2500000000,21,128,149,982050000,1517950000,2500000000,24,141,165,-11460000,11460000,0,3,13,16
1_997,2125560000,183640000,2309200000,21,128,149,2118660000,190540000,2309200000,21,120,141,-6900000,6900000,0,0,-8,-8
1_998,1545380000,954620000,2500000000,27,138,165,1542390000,957610000,2500000000,24,146,170,-2990000,2990000,0,-3,8,5
1_999,1389640000,452040000,1841680000,13,116,129,1389400000,452280000,1841680000,19,112,131,-240000,240000,0,6,-4,2
1_1000,1140820000,1359180000,2500000000,16,109,125,1196690000,1303310000,2500000000,20,122,142,55870000,-55870000,0,4,13,17
1_1001,719460000,1780540000,2500000000,20,117,137,809080000,1690920000,2500000000,26,128,154,89620000,-89620000,0,6,11,17
1_1002,1434260000,1065740000,2500000000,19,118,137,1427800000,1072200000,2500000000,19,119,138,-6460000,6460000,0,0,1,1
1_1003,1022530000,1477470000,2500000000,19,117,136,1037710000,1462290000,2500000000,25,123,148,15180000,-15180000,0,6,6,12
1_1004,1093360000,1406640000,2500000000,24,138,162,1101400000,1398600000,2500000000,30,145,175,8040000,-8040000,0,6,7,13
1_1005,1560010000,939990000,2500000000,27,144,171,1572840000,927160000,2500000000,27,157,184,12830000,-12830000,0,0,13,13
1_1006,1012040000,1487960000,2500000000,21,139,160,1018210000,1481790000,2500000000,24,135,159,6170000,-6170000,0,3,-4,-1
1_1007,1259860000,1240140000,2500000000,28,154,182,1258510000,1241490000,2500000000,29,151,180,-1350000,1350000,0,1,-3,-2
1_1008,624940000,1875060000,2500000000,19,139,158,627050000,1872950000,2500000000,24,143,167,2110000,-2110000,0,5,4,9
1_1009,1368770000,1131230000,2500000000,20,132,152,1372620000,1127380000,2500000000,24,138,162,3850000,-3850000,0,4,6,10
1_1010,715540000,1784460000,2500000000,16,134,150,723170000,1776830000,2500000000,23,139,162,7630000,-7630000,0,7,5,12
1_1011,951370000,1548630000,2500000000,20,136,156,955770000,1544230000,2500000000,23,136,159,4400000,-4400000,0,3,0,3
1_1012,913410000,1586590000,2500000000,19,135,154,873790000,1626210000,2500000000,24,137,161,-39620000,39620000,0,5,2,7
1_1013,1312340000,1187660000,2500000000,21,139,160,1281610000,1218390000,2500000000,23,140,163,-30730000,30730000,0,2,1,3
1_1014,1026360000,1473640000,2500000000,22,142,164,984410000,1515590000,2500000000,26,144,170,-41950000,41950000,0,4,2,6
1_1015,1368990000,1131010000,2500000000,21,138,159,1371650000,1128350000,2500000000,21,138,159,2660000,-2660000,0,0,0,0
1_1016,1428340000,1071660000,2500000000,19,139,158,1422620000,1077380000,2500000000,22,138,160,-5720000,5720000,0,3,-1,2
1_1017,1231440000,1268560000,2500000000,17,127,144,1183700000,1316300000,2500000000,26,145,171,-47740000,47740000,0,9,18,27
1_1018,1593250000,906750000,2500000000,16,132,148,1599970000,900030000,2500000000,23,142,165,6720000,-6720000,0,7,10,17
1_1019,1423280000,1076720000,2500000000,18,139,157,1391010000,1108990000,2500000000,25,141,166,-32270000,32270000,0,7,2,9
1_1020,1109660000,1390340000,2500000000,22,140,162,1121740000,1378260000,2500000000,24,149,173,12080000,-12080000,0,2,9,11
1_1021,992870000,1507130000,2500000000,19,137,156,979710000,1520290000,2500000000,23,146,169,-13160000,13160000,0,4,9,13
1_1022,901610000,1598390000,2500000000,24,149,173,950600000,1549400000,2500000000,21,143,164,48990000,-48990000,0,-3,-6,-9
1_1023,850750000,1649250000,2500000000,21,154,175,881010000,1618990000,2500000000,25,152,177,30260000,-30260000,0,4,-2,2
1_1024,1254790000,1245210000,2500000000,20,131,151,1265270000,1234730000,2500000000,24,149,173,10480000,-10480000,0,4,18,22
1_1025,579030000,1920970000,2500000000,22,141,163,577400000,1922600000,2500000000,22,143,165,-1630000,1630000,0,0,2,2
1_1026,1849510000,650490000,2500000000,24,152,176,1860450000,639550000,2500000000,22,141,163,10940000,-10940000,0,-2,-11,-13
1_1027,1225300000,1274700000,2500000000,21,154,175,1229540000,1270460000,2500000000,25,144,169,4240000,-4240000,0,4,-10,-6
1_1028,1290440000,90080000,1380520000,14,125,139,1295810000,84710000,1380520000,18,123,141,5370000,-5370000,0,4,-2,2
1_1029,1599650000,688370000,2288020000,21,140,161,1603690000,684330000,2288020000,22,135,157,4040000,-4040000,0,1,-5,-4
1_1030,1285050000,1214950000,2500000000,17,123,140,1372010000,1127990000,2500000000,20,133,153,86960000,-86960000,0,3,10,13
1_1031,1307500000,1192500000,2500000000,19,116,135,1373110000,1126890000,2500000000,22,122,144,65610000,-65610000,0,3,6,9
1_1032,598710000,1901290000,2500000000,14,123,137,644660000,1855340000,2500000000,22,128,150,45950000,-45950000,0,8,5,13
1_1033,1451830000,1048170000,2500000000,20,121,141,1503480000,996520000,2500000000,20,128,148,51650000,-51650000,0,0,7,7
1_1034,1079510000,1420490000,2500000000,17,132,149,1083850000,1416150000,2500000000,23,135,158,4340000,-4340000,0,6,3,9
1_1035,1079890000,1420110000,2500000000,22,138,160,1085960000,1414040000,2500000000,22,134,156,6070000,-6070000,0,0,-4,-4
1_1036,1089770000,1410230000,2500000000,16,130,146,1099780000,1400220000,2500000000,25,138,163,10010000,-10010000,0,9,8,17
1_1037,778780000,1721220000,2500000000,22,136,158,783100000,1716900000,2500000000,28,141,169,4320000,-4320000,0,6,5,11
1_1038,724170000,1775830000,2500000000,19,141,160,727380000,1772620000,2500000000,25,146,171,3210000,-3210000,0,6,5,11
1_1039,860000000,1640000000,2500000000,21,141,162,865800000,1634200000,2500000000,24,143,167,5800000,-5800000,0,3,2,5
1_1040,984910000,1515090000,2500000000,25,148,173,994140000,1505860000,2500000000,25,141,166,9230000,-9230000,0,0,-7,-7
1_1041,924810000,1575190000,2500000000,21,144,165,928940000,1571060000,2500000000,24,143,167,4130000,-4130000,0,3,-1,2
1_1042,1329000000,1171000000,2500000000,19,133,152,1326480000,1173520000,2500000000,22,133,155,-2520000,2520000,0,3,0,3
1_1043,1524040000,975960000,2500000000,21,139,160,1531270000,968730000,2500000000,25,135,160,7230000,-7230000,0,4,-4,0
1_1044,724670000,1775330000,2500000000,19,140,159,737110000,1762890000,2500000000,23,139,162,12440000,-12440000,0,4,-1,3
1_1045,1138590000,1361410000,2500000000,19,139,158,1170460000,1329540000,2500000000,22,142,164,31870000,-31870000,0,3,3,6
1_1046,1505980000,994020000,2500000000,17,134,151,1527940000,972060000,2500000000,18,137,155,21960000,-21960000,0,1,3,4
1_1047,1376770000,1123230000,2500000000,21,134,155,1423730000,1076270000,2500000000,20,133,153,46960000,-46960000,0,-1,-1,-2
1_1048,1029580000,1470420000,2500000000,18,143,161,1032160000,1467840000,2500000000,17,134,151,2580000,-2580000,0,-1,-9,-10
1_1049,989480000,1510520000,2500000000,19,142,161,1018040000,1481960000,2500000000,21,140,161,28560000,-28560000,0,2,-2,0
1_1050,1072040000,1427960000,2500000000,19,144,163,1092530000,1407470000,2500000000,23,134,157,20490000,-20490000,0,4,-10,-6
1_1051,1361570000,1138430000,2500000000,18,141,159,1387910000,1112090000,2500000000,21,143,164,26340000,-26340000,0,3,2,5
1_1052,1665030000,834970000,2500000000,21,143,164,1699310000,800690000,2500000000,21,137,158,34280000,-34280000,0,0,-6,-6
1_1053,1328200000,1171800000,2500000000,18,139,157,1351660000,1148340000,2500000000,21,137,158,23460000,-23460000,0,3,-2,1
1_1054,912160000,1587840000,2500000000,17,129,146,954690000,1545310000,2500000000,22,138,160,42530000,-42530000,0,5,9,14
1_1055,907650000,1592350000,2500000000,21,139,160,963810000,1536190000,2500000000,21,137,158,56160000,-56160000,0,0,-2,-2
1_1056,1203980000,1296020000,2500000000,15,126,141,1265070000,1234930000,2500000000,20,131,151,61090000,-61090000,0,5,5,10
1_1057,1540680000,959320000,2500000000,18,128,146,1611130000,888870000,2500000000,22,138,160,70450000,-70450000,0,4,10,14
1_1058,1158600000,1341400000,2500000000,20,135,155,1206940000,1293060000,2500000000,21,138,159,48340000,-48340000,0,1,3,4
1_1059,1782230000,633310000,2415540000,22,136,158,1805630000,609910000,2415540000,22,139,161,23400000,-23400000,0,0,3,3
1_1060,1350300000,1149700000,2500000000,19,132,151,1376330000,1123670000,2500000000,19,130,149,26030000,-26030000,0,0,-2,-2
