"X","STUDY_ID","DAY","MONTH","YEAR","SAMPLE_DESC","PLOT","ID_SPECIES","LATITUDE","LONGITUDE","sum.allrawdata.ABUNDANCE","sum.allrawdata.BIOMASS","GENUS","SPECIES","GENUS_SPECIES","CLASS"
7530708,360,NA,NA,1976,"52.716667_24.26666_1976_w","w",4468,52.71667,24.26666,0,11,"Sturnus","vulgaris","Sturnus vulgaris","Aves"
7530709,360,NA,NA,1976,"52.716667_24.26666_1976_w","w",4476,52.71667,24.26666,0,8.5,"Sylvia","atricapilla","Sylvia atricapilla","Aves"
7530710,360,NA,NA,1976,"52.716667_24.26666_1976_w","w",4517,52.71667,24.26666,0,3,"Troglodytes","troglodytes","Troglodytes troglodytes","Aves"
7530711,360,NA,NA,1976,"52.716667_24.26666_1976_w","w",4519,52.71667,24.26666,0,5,"Turdus","merula","Turdus merula","Aves"
7530712,360,NA,NA,1976,"52.716667_24.26666_1976_w","w",4521,52.71667,24.26666,0,11,"Turdus","philomelos","Turdus philomelos","Aves"
7530713,360,NA,NA,1976,"52.716667_24.26666_1976_w","w",45223,52.71667,24.26666,0,2,"Anthus","trivialis","Anthus trivialis","Aves"
7530714,360,NA,NA,1976,"52.716667_24.26666_1976_w","w",45303,52.71667,24.26666,0,1,"Carduelis","carduelis","Carduelis carduelis","Aves"
7530715,360,NA,NA,1976,"52.716667_24.26666_1976_w","w",45394,52.71667,24.26666,0,5,"Cyanistes","caeruleus","Cyanistes caeruleus","Aves"
7530716,360,NA,NA,1976,"52.716667_24.26666_1976_w","w",45411,52.71667,24.26666,0,0.5,"Dendrocopos","leucotos","Dendrocopos leucotos","Aves"
7530717,360,NA,NA,1976,"52.716667_24.26666_1976_w","w",45412,52.71667,24.26666,0,3.5,"Dendrocopos","medius","Dendrocopos medius","Aves"
7530718,360,NA,NA,1976,"52.716667_24.26666_1976_w","w",45434,52.71667,24.26666,0,0.5,"Dryocopus","martius","Dryocopus martius","Aves"
7530720,360,NA,NA,1976,"52.716667_24.26666_1976_w","w",45506,52.71667,24.26666,0,13,"Ficedula","albicollis","Ficedula albicollis","Aves"
7530721,360,NA,NA,1976,"52.716667_24.26666_1976_w","w",45507,52.71667,24.26666,0,1,"Ficedula","hypoleuca","Ficedula hypoleuca","Aves"
7530722,360,NA,NA,1976,"52.716667_24.26666_1976_w","w",45508,52.71667,24.26666,0,2,"Ficedula","parva","Ficedula parva","Aves"
7530723,360,NA,NA,1976,"52.716667_24.26666_1976_w","w",45591,52.71667,24.26666,0,4,"Hippolais","icterina","Hippolais icterina","Aves"
7530724,360,NA,NA,1976,"52.716667_24.26666_1976_w","w",45607,52.71667,24.26666,0,1.5,"Jynx","torquilla","Jynx torquilla","Aves"
7530726,360,NA,NA,1976,"52.716667_24.26666_1976_w","w",45706,52.71667,24.26666,0,3,"Oriolus","oriolus","Oriolus oriolus","Aves"
7530727,360,NA,NA,1976,"52.716667_24.26666_1976_w","w",45724,52.71667,24.26666,0,0.5,"Periparus","ater","Periparus ater","Aves"
7530728,360,NA,NA,1976,"52.716667_24.26666_1976_w","w",45729,52.71667,24.26666,0,22,"Phylloscopus","sibilatrix","Phylloscopus sibilatrix","Aves"
7530729,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",3626,52.71667,24.26666,0,0.8,"Aegithalos","caudatus","Aegithalos caudatus","Aves"
7530730,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",3770,52.71667,24.26666,0,1,"Carduelis","spinus","Carduelis spinus","Aves"
7530731,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",3799,52.71667,24.26666,0,4,"Certhia","familiaris","Certhia familiaris","Aves"
7530732,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",3825,52.71667,24.26666,0,7.5,"Coccothraustes","coccothraustes","Coccothraustes coccothraustes","Aves"
7530733,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",3836,52.71667,24.26666,0,2.5,"Columba","palumbus","Columba palumbus","Aves"
7530734,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",3858,52.71667,24.26666,0,1.5,"Cuculus","canorus","Cuculus canorus","Aves"
7530735,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",3877,52.71667,24.26666,0,1,"Dendrocopos","major","Dendrocopos major","Aves"
7530736,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",3929,52.71667,24.26666,0,15,"Erithacus","rubecula","Erithacus rubecula","Aves"
7530737,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",3959,52.71667,24.26666,0,44,"Fringilla","coelebs","Fringilla coelebs","Aves"
7530738,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",3967,52.71667,24.26666,0,1.5,"Garrulus","glandarius","Garrulus glandarius","Aves"
7530739,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",4125,52.71667,24.26666,0,0.1,"Muscicapa","striata","Muscicapa striata","Aves"
7530740,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",4190,52.71667,24.26666,0,6,"Parus","major","Parus major","Aves"
7530741,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",4254,52.71667,24.26666,0,3.5,"Phylloscopus","collybita","Phylloscopus collybita","Aves"
7530742,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",4293,52.71667,24.26666,0,2.5,"Poecile","palustris","Poecile palustris","Aves"
7530743,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",4310,52.71667,24.26666,0,1,"Prunella","modularis","Prunella modularis","Aves"
7530744,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",4364,52.71667,24.26666,0,0.1,"Pyrrhula","pyrrhula","Pyrrhula pyrrhula","Aves"
7530745,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",4370,52.71667,24.26666,0,5.5,"Regulus","regulus","Regulus regulus","Aves"
7530746,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",4402,52.71667,24.26666,0,4,"Sitta","europaea","Sitta europaea","Aves"
7530747,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",4461,52.71667,24.26666,0,0.5,"Strix","aluco","Strix aluco","Aves"
7530748,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",4476,52.71667,24.26666,0,3,"Sylvia","atricapilla","Sylvia atricapilla","Aves"
7530749,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",4517,52.71667,24.26666,0,3.5,"Troglodytes","troglodytes","Troglodytes troglodytes","Aves"
7530750,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",4519,52.71667,24.26666,0,3.5,"Turdus","merula","Turdus merula","Aves"
7530751,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",4521,52.71667,24.26666,0,6,"Turdus","philomelos","Turdus philomelos","Aves"
7530752,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",45394,52.71667,24.26666,0,4,"Cyanistes","caeruleus","Cyanistes caeruleus","Aves"
7530753,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",45411,52.71667,24.26666,0,0.1,"Dendrocopos","leucotos","Dendrocopos leucotos","Aves"
7530754,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",45412,52.71667,24.26666,0,2,"Dendrocopos","medius","Dendrocopos medius","Aves"
7530755,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",45434,52.71667,24.26666,0,0.1,"Dryocopus","martius","Dryocopus martius","Aves"
7530756,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",45506,52.71667,24.26666,0,17,"Ficedula","albicollis","Ficedula albicollis","Aves"
7530757,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",45508,52.71667,24.26666,0,2,"Ficedula","parva","Ficedula parva","Aves"
7530758,360,NA,NA,1977,"52.716667_24.26666_1977_cm","cm",45729,52.71667,24.26666,0,14.5,"Phylloscopus","sibilatrix","Phylloscopus sibilatrix","Aves"
7530759,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",3626,52.71667,24.26666,0,1,"Aegithalos","caudatus","Aegithalos caudatus","Aves"
7530760,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",3765,52.71667,24.26666,0,2,"Carduelis","chloris","Carduelis chloris","Aves"
7530761,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",3770,52.71667,24.26666,0,2,"Carduelis","spinus","Carduelis spinus","Aves"
7530762,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",3799,52.71667,24.26666,0,9,"Certhia","familiaris","Certhia familiaris","Aves"
7530763,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",3825,52.71667,24.26666,0,8.5,"Coccothraustes","coccothraustes","Coccothraustes coccothraustes","Aves"
7530764,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",3835,52.71667,24.26666,0,1,"Columba","oenas","Columba oenas","Aves"
7530765,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",3836,52.71667,24.26666,0,1.5,"Columba","palumbus","Columba palumbus","Aves"
7530767,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",3858,52.71667,24.26666,0,1,"Cuculus","canorus","Cuculus canorus","Aves"
7530768,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",3877,52.71667,24.26666,0,2,"Dendrocopos","major","Dendrocopos major","Aves"
7530769,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",3878,52.71667,24.26666,0,1,"Dendrocopos","minor","Dendrocopos minor","Aves"
7530770,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",39099,52.71667,24.26666,0,1,"Picoides","tridactylus","Picoides tridactylus","Aves"
7530771,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",3929,52.71667,24.26666,0,23,"Erithacus","rubecula","Erithacus rubecula","Aves"
7530772,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",3959,52.71667,24.26666,0,42,"Fringilla","coelebs","Fringilla coelebs","Aves"
7530773,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",3967,52.71667,24.26666,0,1,"Garrulus","glandarius","Garrulus glandarius","Aves"
7530775,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",4125,52.71667,24.26666,0,9,"Muscicapa","striata","Muscicapa striata","Aves"
7530776,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",4190,52.71667,24.26666,0,9,"Parus","major","Parus major","Aves"
7530777,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",4254,52.71667,24.26666,0,18.5,"Phylloscopus","collybita","Phylloscopus collybita","Aves"
7530778,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",4293,52.71667,24.26666,0,6,"Poecile","palustris","Poecile palustris","Aves"
7530779,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",4310,52.71667,24.26666,0,8,"Prunella","modularis","Prunella modularis","Aves"
7530780,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",4370,52.71667,24.26666,0,6.5,"Regulus","regulus","Regulus regulus","Aves"
7530781,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",4402,52.71667,24.26666,0,7,"Sitta","europaea","Sitta europaea","Aves"
7530783,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",4468,52.71667,24.26666,0,47,"Sturnus","vulgaris","Sturnus vulgaris","Aves"
7530784,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",4476,52.71667,24.26666,0,16,"Sylvia","atricapilla","Sylvia atricapilla","Aves"
7530785,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",4477,52.71667,24.26666,0,7,"Sylvia","borin","Sylvia borin","Aves"
7530787,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",4517,52.71667,24.26666,0,12,"Troglodytes","troglodytes","Troglodytes troglodytes","Aves"
7530789,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",4519,52.71667,24.26666,0,6.5,"Turdus","merula","Turdus merula","Aves"
7530790,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",4521,52.71667,24.26666,0,9,"Turdus","philomelos","Turdus philomelos","Aves"
7530791,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",45223,52.71667,24.26666,0,6,"Anthus","trivialis","Anthus trivialis","Aves"
7530793,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",45303,52.71667,24.26666,0,2,"Carduelis","carduelis","Carduelis carduelis","Aves"
7530794,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",45310,52.71667,24.26666,0,3.3,"Carpodacus","erythrinus","Carpodacus erythrinus","Aves"
7530795,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",45394,52.71667,24.26666,0,8,"Cyanistes","caeruleus","Cyanistes caeruleus","Aves"
7530796,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",45411,52.71667,24.26666,0,1,"Dendrocopos","leucotos","Dendrocopos leucotos","Aves"
7530797,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",45412,52.71667,24.26666,0,1.8,"Dendrocopos","medius","Dendrocopos medius","Aves"
7530798,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",45434,52.71667,24.26666,0,0.1,"Dryocopus","martius","Dryocopus martius","Aves"
7530800,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",45506,52.71667,24.26666,0,12,"Ficedula","albicollis","Ficedula albicollis","Aves"
7530801,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",45507,52.71667,24.26666,0,1,"Ficedula","hypoleuca","Ficedula hypoleuca","Aves"
7530802,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",45508,52.71667,24.26666,0,1,"Ficedula","parva","Ficedula parva","Aves"
7530803,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",45591,52.71667,24.26666,0,5,"Hippolais","icterina","Hippolais icterina","Aves"
7530804,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",45634,52.71667,24.26666,0,2,"Locustella","fluviatilis","Locustella fluviatilis","Aves"
7530805,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",45639,52.71667,24.26666,0,12.5,"Luscinia","luscinia","Luscinia luscinia","Aves"
7530806,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",45706,52.71667,24.26666,0,2,"Oriolus","oriolus","Oriolus oriolus","Aves"
7530807,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",45729,52.71667,24.26666,0,11.5,"Phylloscopus","sibilatrix","Phylloscopus sibilatrix","Aves"
7530808,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",45788,52.71667,24.26666,0,4,"Regulus","ignicapillus","Regulus ignicapillus","Aves"
7530809,360,NA,NA,1977,"52.716667_24.26666_1977_k","k",45921,52.71667,24.26666,0,4,"Turdus","iliacus","Turdus iliacus","Aves"
7530810,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",3626,52.71667,24.26666,0,0.5,"Aegithalos","caudatus","Aegithalos caudatus","Aves"
7530811,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",3770,52.71667,24.26666,0,2.5,"Carduelis","spinus","Carduelis spinus","Aves"
7530812,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",3799,52.71667,24.26666,0,7,"Certhia","familiaris","Certhia familiaris","Aves"
7530813,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",3825,52.71667,24.26666,0,3,"Coccothraustes","coccothraustes","Coccothraustes coccothraustes","Aves"
7530814,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",3836,52.71667,24.26666,0,0.5,"Columba","palumbus","Columba palumbus","Aves"
7530815,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",3858,52.71667,24.26666,0,1.5,"Cuculus","canorus","Cuculus canorus","Aves"
7530816,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",3877,52.71667,24.26666,0,2,"Dendrocopos","major","Dendrocopos major","Aves"
7530817,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",3878,52.71667,24.26666,0,1.5,"Dendrocopos","minor","Dendrocopos minor","Aves"
7530818,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",39099,52.71667,24.26666,0,0.5,"Picoides","tridactylus","Picoides tridactylus","Aves"
7530819,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",3929,52.71667,24.26666,0,14,"Erithacus","rubecula","Erithacus rubecula","Aves"
7530820,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",39428,52.71667,24.26666,0,1,"Tringa","ochropus","Tringa ochropus","Aves"
7530821,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",3959,52.71667,24.26666,0,28,"Fringilla","coelebs","Fringilla coelebs","Aves"
7530822,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",3967,52.71667,24.26666,0,1.5,"Garrulus","glandarius","Garrulus glandarius","Aves"
7530823,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",4125,52.71667,24.26666,0,3,"Muscicapa","striata","Muscicapa striata","Aves"
7530824,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",4190,52.71667,24.26666,0,5,"Parus","major","Parus major","Aves"
7530825,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",4254,52.71667,24.26666,0,13,"Phylloscopus","collybita","Phylloscopus collybita","Aves"
7530826,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",4293,52.71667,24.26666,0,4,"Poecile","palustris","Poecile palustris","Aves"
7530827,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",4310,52.71667,24.26666,0,6,"Prunella","modularis","Prunella modularis","Aves"
7530828,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",4370,52.71667,24.26666,0,5.5,"Regulus","regulus","Regulus regulus","Aves"
7530829,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",4384,52.71667,24.26666,0,0.1,"Scolopax","rusticola","Scolopax rusticola","Aves"
7530830,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",4402,52.71667,24.26666,0,5,"Sitta","europaea","Sitta europaea","Aves"
7530831,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",4476,52.71667,24.26666,0,8.5,"Sylvia","atricapilla","Sylvia atricapilla","Aves"
7530832,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",4477,52.71667,24.26666,0,2,"Sylvia","borin","Sylvia borin","Aves"
7530833,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",4517,52.71667,24.26666,0,8.5,"Troglodytes","troglodytes","Troglodytes troglodytes","Aves"
7530834,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",4519,52.71667,24.26666,0,6.5,"Turdus","merula","Turdus merula","Aves"
7530835,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",4521,52.71667,24.26666,0,4,"Turdus","philomelos","Turdus philomelos","Aves"
7530836,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",45394,52.71667,24.26666,0,4.5,"Cyanistes","caeruleus","Cyanistes caeruleus","Aves"
7530837,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",45411,52.71667,24.26666,0,0.1,"Dendrocopos","leucotos","Dendrocopos leucotos","Aves"
7530838,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",45412,52.71667,24.26666,0,2,"Dendrocopos","medius","Dendrocopos medius","Aves"
7530839,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",45434,52.71667,24.26666,0,0.1,"Dryocopus","martius","Dryocopus martius","Aves"
7530840,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",45506,52.71667,24.26666,0,8.5,"Ficedula","albicollis","Ficedula albicollis","Aves"
7530841,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",45507,52.71667,24.26666,0,3,"Ficedula","hypoleuca","Ficedula hypoleuca","Aves"
7530842,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",45706,52.71667,24.26666,0,1,"Oriolus","oriolus","Oriolus oriolus","Aves"
7530843,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",45729,52.71667,24.26666,0,7,"Phylloscopus","sibilatrix","Phylloscopus sibilatrix","Aves"
7530844,360,NA,NA,1977,"52.716667_24.26666_1977_l","l",45921,52.71667,24.26666,0,1,"Turdus","iliacus","Turdus iliacus","Aves"
7530845,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",3620,52.71667,24.26666,0,0.1,"Accipiter","nisus","Accipiter nisus","Aves"
7530846,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",3770,52.71667,24.26666,0,1,"Carduelis","spinus","Carduelis spinus","Aves"
7530847,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",3799,52.71667,24.26666,0,5.5,"Certhia","familiaris","Certhia familiaris","Aves"
7530848,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",3825,52.71667,24.26666,0,15,"Coccothraustes","coccothraustes","Coccothraustes coccothraustes","Aves"
7530849,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",3836,52.71667,24.26666,0,2.5,"Columba","palumbus","Columba palumbus","Aves"
7530850,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",3858,52.71667,24.26666,0,1.3,"Cuculus","canorus","Cuculus canorus","Aves"
7530851,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",3877,52.71667,24.26666,0,2.5,"Dendrocopos","major","Dendrocopos major","Aves"
7530852,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",3878,52.71667,24.26666,0,0.1,"Dendrocopos","minor","Dendrocopos minor","Aves"
7530853,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",39099,52.71667,24.26666,0,0.1,"Picoides","tridactylus","Picoides tridactylus","Aves"
7530854,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",3929,52.71667,24.26666,0,22.5,"Erithacus","rubecula","Erithacus rubecula","Aves"
7530855,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",3959,52.71667,24.26666,0,32,"Fringilla","coelebs","Fringilla coelebs","Aves"
7530856,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",3967,52.71667,24.26666,0,1.3,"Garrulus","glandarius","Garrulus glandarius","Aves"
7530857,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",4190,52.71667,24.26666,0,5.5,"Parus","major","Parus major","Aves"
7530858,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",4254,52.71667,24.26666,0,1.5,"Phylloscopus","collybita","Phylloscopus collybita","Aves"
7530859,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",4293,52.71667,24.26666,0,3.5,"Poecile","palustris","Poecile palustris","Aves"
7530860,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",4370,52.71667,24.26666,0,3,"Regulus","regulus","Regulus regulus","Aves"
7530861,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",4402,52.71667,24.26666,0,4.5,"Sitta","europaea","Sitta europaea","Aves"
7530862,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",4461,52.71667,24.26666,0,0.5,"Strix","aluco","Strix aluco","Aves"
7530863,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",4476,52.71667,24.26666,0,2.5,"Sylvia","atricapilla","Sylvia atricapilla","Aves"
7530864,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",4477,52.71667,24.26666,0,0.5,"Sylvia","borin","Sylvia borin","Aves"
7530865,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",4517,52.71667,24.26666,0,4.5,"Troglodytes","troglodytes","Troglodytes troglodytes","Aves"
7530866,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",4519,52.71667,24.26666,0,6,"Turdus","merula","Turdus merula","Aves"
7530867,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",4521,52.71667,24.26666,0,6,"Turdus","philomelos","Turdus philomelos","Aves"
7530868,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",45223,52.71667,24.26666,0,3.5,"Anthus","trivialis","Anthus trivialis","Aves"
7530869,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",45394,52.71667,24.26666,0,7,"Cyanistes","caeruleus","Cyanistes caeruleus","Aves"
7530870,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",45411,52.71667,24.26666,0,0.5,"Dendrocopos","leucotos","Dendrocopos leucotos","Aves"
7530871,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",45412,52.71667,24.26666,0,3,"Dendrocopos","medius","Dendrocopos medius","Aves"
7530872,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",45434,52.71667,24.26666,0,0.5,"Dryocopus","martius","Dryocopus martius","Aves"
7530873,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",45506,52.71667,24.26666,0,20,"Ficedula","albicollis","Ficedula albicollis","Aves"
7530874,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",45507,52.71667,24.26666,0,3,"Ficedula","hypoleuca","Ficedula hypoleuca","Aves"
7530875,360,NA,NA,1977,"52.716667_24.26666_1977_ms","ms",45508,52.71667,24.26666,0,3,"Ficedula","parva","Ficedula parva","Aves"
